-1.9375 0.0108279 0.000811308
-1.9125 0.0119918 0.00082313
-1.8875 0.0149508 0.000880116
-1.8625 0.0171066 0.00112377
-1.8375 0.0197623 0.00112289
-1.8125 0.0230328 0.0013977
-1.7875 0.0277131 0.00161017
-1.7625 0.0337131 0.00192517
-1.7375 0.0395328 0.00191447
-1.7125 0.0451721 0.002029
-1.6875 0.0506967 0.00227759
-1.6625 0.0581311 0.00234032
-1.6375 0.0662705 0.00252669
-1.6125 0.075918 0.00258138
-1.5875 0.0839426 0.00280729
-1.5625 0.0926803 0.00268816
-1.5375 0.10168 0.00225166
-1.5125 0.11232 0.00272999
-1.4875 0.123352 0.00292237
-1.4625 0.133557 0.0027511
-1.4375 0.145861 0.00335851
-1.4125 0.154344 0.00339088
-1.3875 0.168115 0.00434605
-1.3625 0.181221 0.004506
-1.3375 0.198311 0.00427833
-1.3125 0.210541 0.00428498
-1.2875 0.224574 0.00426526
-1.2625 0.242672 0.00433533
-1.2375 0.257525 0.0052226
-1.2125 0.265172 0.00501778
-1.1875 0.279 0.00505031
-1.1625 0.294574 0.00504118
-1.1375 0.305836 0.00562126
-1.1125 0.31423 0.00606839
-1.0875 0.323189 0.00548085
-1.0625 0.329795 0.00538032
-1.0375 0.338918 0.00547538
-1.0125 0.351656 0.00571795
-0.9875 0.360738 0.00546383
-0.9625 0.368598 0.0056301
-0.9375 0.374025 0.00522799
-0.9125 0.378115 0.00493096
-0.8875 0.383352 0.00527644
-0.8625 0.387959 0.00613546
-0.8375 0.389049 0.00603746
-0.8125 0.393967 0.006454
-0.7875 0.399197 0.00690077
-0.7625 0.398607 0.00582185
-0.7375 0.398656 0.00656027
-0.7125 0.403016 0.00584326
-0.6875 0.398918 0.00553525
-0.6625 0.39577 0.00568141
-0.6375 0.389074 0.00533194
-0.6125 0.387377 0.00501036
-0.5875 0.387975 0.00524954
-0.5625 0.381 0.00460078
-0.5375 0.376082 0.00542903
-0.5125 0.371951 0.00523062
-0.4875 0.367459 0.0059051
-0.4625 0.361197 0.00626093
-0.4375 0.355918 0.00482207
-0.4125 0.358246 0.00499566
-0.3875 0.357393 0.00445271
-0.3625 0.344877 0.00465478
-0.3375 0.337311 0.00410942
-0.3125 0.334746 0.00386366
-0.2875 0.332934 0.0037772
-0.2625 0.326197 0.00463157
-0.2375 0.324992 0.0049292
-0.2125 0.318943 0.00537064
-0.1875 0.316926 0.0053461
-0.1625 0.314754 0.00469248
-0.1375 0.31373 0.00493328
-0.1125 0.311885 0.0052949
-0.0875 0.312762 0.0045926
-0.0625 0.310951 0.00382638
-0.0375 0.304803 0.00377621
-0.0125 0.307164 0.00495326
0.0125 0.30691 0.00521732
0.0375 0.307131 0.00451508
0.0625 0.306615 0.0050361
0.0875 0.305098 0.00484077
0.1125 0.308623 0.0046356
0.1375 0.309902 0.00495179
0.1625 0.309992 0.00355102
0.1875 0.315434 0.00517598
0.2125 0.317008 0.00419086
0.2375 0.317205 0.0044119
0.2625 0.321975 0.0042088
0.2875 0.321049 0.00383297
0.3125 0.325975 0.00334688
0.3375 0.334197 0.00433453
0.3625 0.33777 0.00379354
0.3875 0.346393 0.00449754
0.4125 0.350934 0.00406296
0.4375 0.353516 0.00410319
0.4625 0.358689 0.00533742
0.4875 0.365754 0.00482111
0.5125 0.371607 0.00479452
0.5375 0.37759 0.00484842
0.5625 0.379221 0.00501311
0.5875 0.381615 0.00432657
0.6125 0.386746 0.00383335
0.6375 0.388992 0.00510103
0.6625 0.393262 0.00492524
0.6875 0.401918 0.00550538
0.7125 0.401385 0.00558933
0.7375 0.40341 0.00688432
0.7625 0.405287 0.0066729
0.7875 0.407697 0.00668174
0.8125 0.402139 0.00603797
0.8375 0.398705 0.00596926
0.8625 0.394648 0.00608378
0.8875 0.392402 0.00634086
0.9125 0.385131 0.00666723
0.9375 0.381459 0.00642517
0.9625 0.374131 0.00678651
0.9875 0.364648 0.00598037
1.0125 0.358598 0.00651046
1.0375 0.350287 0.00640133
1.0625 0.338574 0.00686207
1.0875 0.328213 0.00684597
1.1125 0.314385 0.00690377
1.1375 0.301607 0.00711923
1.1625 0.288066 0.00617353
1.1875 0.275205 0.00561743
1.2125 0.26368 0.00558702
1.2375 0.24727 0.0047529
1.2625 0.232107 0.00537908
1.2875 0.21532 0.00489322
1.3125 0.201385 0.0044122
1.3375 0.187811 0.00412414
1.3625 0.172738 0.00436871
1.3875 0.162049 0.00460322
1.4125 0.150451 0.00433974
1.4375 0.135484 0.00455681
1.4625 0.125738 0.00444859
1.4875 0.114975 0.00441949
1.5125 0.104959 0.00439628
1.5375 0.0938689 0.00353469
1.5625 0.0845738 0.00384121
1.5875 0.0753852 0.00378783
1.6125 0.0662705 0.003127
1.6375 0.0597541 0.00276672
1.6625 0.0520656 0.00280894
1.6875 0.0453279 0.00236885
1.7125 0.0395902 0.00225016
1.7375 0.0335738 0.00205532
1.7625 0.0283689 0.00134269
1.7875 0.0229836 0.00109687
1.8125 0.0204508 0.00101068
1.8375 0.0166311 0.000906431
1.8625 0.014082 0.000921677
1.8875 0.0113525 0.000744222
1.9125 0.0090082 0.000656912
1.9375 0.00760656 0.000647323
1.9625 0.00598361 0.000548201
1.9875 0.00433607 0.000531774
2.0125 0.00363115 0.000474033
2.0375 0.00285246 0.00034648
2.0625 0.00268852 0.000438567
2.0875 0.00243443 0.0004258
2.1125 0.00194262 0.000386252
2.1375 0.0015 0.00027682
2.1625 0.00109016 0.000202203
2.1875 0.000885246 0.000167743
2.2125 0.000786885 0.000205278
2.2375 0.000401639 0.000128809
2.2625 0.000163934 6.13386e-05
2.2875 0.000163934 6.34915e-05
2.3125 0.000122951 4.47078e-05
2.3375 9.01639e-05 5.73478e-05
2.3625 0.000114754 9.63594e-05
2.3875 6.55738e-05 5.60742e-05
2.4125 1.63934e-05 1.59784e-05
2.4375 0 0
2.4625 0 0
2.4875 0 0
2.5125 0 0
2.5375 0 0
2.5625 0 0
2.5875 0 0
2.6125 0 0
2.6375 0 0
2.6625 0 0
2.6875 0 0
2.7125 0 0
2.7375 0 0
2.7625 0 0
2.7875 0 0
2.8125 0 0
2.8375 0 0
2.8625 0 0
2.8875 0 0
2.9125 0 0
2.9375 0 0
2.9625 0 0
2.9875 0 0
3.0125 0 0
3.0375 0 0
3.0625 0 0
3.0875 0 0
3.1125 0 0
3.1375 0 0
3.1625 0 0
3.1875 0 0
3.2125 0 0
3.2375 0 0
3.2625 0 0
3.2875 0 0
3.3125 0 0
3.3375 0 0
3.3625 0 0
3.3875 0 0
3.4125 0 0
3.4375 0 0
3.4625 0 0
3.4875 0 0
3.5125 0 0
3.5375 0 0
3.5625 0 0
3.5875 0 0
3.6125 0 0
3.6375 0 0
3.6625 0 0
3.6875 0 0
3.7125 0 0
3.7375 0 0
3.7625 0 0
3.7875 0 0
3.8125 0 0
3.8375 0 0
3.8625 0 0
3.8875 0 0
3.9125 0 0
3.9375 0 0
3.9625 0 0
3.9875 0 0
4.0125 0 0
4.0375 0 0
4.0625 0 0
4.0875 0 0
4.1125 0 0
4.1375 0 0
4.1625 0 0
4.1875 0 0
4.2125 0 0
4.2375 0 0
4.2625 0 0
4.2875 0 0
4.3125 0 0
4.3375 0 0
4.3625 0 0
4.3875 0 0
4.4125 0 0
4.4375 0 0
4.4625 0 0
4.4875 0 0
4.5125 0 0
4.5375 0 0
4.5625 0 0
4.5875 0 0
4.6125 0 0
4.6375 0 0
4.6625 0 0
4.6875 0 0
4.7125 0 0
4.7375 0 0
4.7625 0 0
4.7875 0 0
4.8125 0 0
4.8375 0 0
4.8625 0 0
4.8875 0 0
4.9125 0 0
4.9375 0 0
4.9625 0 0
4.9875 0 0
